EmployeeID,Date,TimeIn,TimeOut,HoursWorked
26,05/04/2024,08:00,17:00,8.00
27,05/04/2024,08:00,17:00,8.00
28,05/04/2024,08:00,17:00,8.00
1,05/05/2024,08:00,17:00,8.00
2,05/05/2024,08:00,17:00,8.00
3,05/05/2024,08:00,17:00,8.00
5,05/05/2024,08:00,17:00,8.00
6,05/05/2024,08:00,17:00,8.00
7,05/05/2024,08:00,17:00,8.00
8,05/05/2024,08:00,17:00,8.00
9,05/05/2024,08:00,17:00,8.00
10,05/05/2024,08:00,17:00,8.00
11,05/05/2024,08:00,17:00,8.00
12,05/05/2024,08:00,17:00,8.00
14,05/05/2024,08:00,17:00,8.00
15,05/05/2024,08:00,17:00,8.00
17,05/05/2024,08:00,17:00,8.00
18,05/05/2024,08:00,17:00,8.00
19,05/05/2024,08:00,17:00,8.00
20,05/05/2024,08:00,17:57,8.95
21,05/05/2024,08:00,17:00,8.00
22,05/05/2024,08:00,17:00,8.00
23,05/05/2024,08:00,17:00,8.00
24,05/05/2024,08:00,17:00,8.00
25,05/05/2024,08:00,17:00,8.00
27,05/05/2024,08:00,17:00,8.00
28,05/05/2024,08:00,17:00,8.00
1,05/06/2024,08:00,18:15,9.25
2,05/06/2024,08:00,17:00,8.00
3,05/06/2024,08:00,17:00,8.00
4,05/06/2024,08:00,17:00,8.00
5,05/06/2024,08:00,17:00,8.00
6,05/06/2024,08:00,17:00,8.00
7,05/06/2024,08:00,17:00,8.00
8,05/06/2024,08:00,17:45,8.75
9,05/06/2024,08:00,17:00,8.00
10,05/06/2024,08:00,17:00,8.00
11,05/06/2024,08:00,17:00,8.00
12,05/06/2024,08:00,17:00,8.00
14,05/06/2024,08:00,17:00,8.00
15,05/06/2024,08:00,17:00,8.00
17,05/06/2024,08:00,17:00,8.00
18,05/06/2024,08:00,17:19,8.32
19,05/06/2024,08:00,17:00,8.00
20,05/06/2024,08:00,17:00,8.00
21,05/06/2024,08:00,17:00,8.00
22,05/06/2024,08:00,17:00,8.00
23,05/06/2024,08:00,17:00,8.00
24,05/06/2024,08:00,17:00,8.00
25,05/06/2024,08:00,17:00,8.00
26,05/06/2024,08:00,17:00,8.00
27,05/06/2024,08:00,17:00,8.00
28,05/06/2024,08:00,17:00,8.00
1,05/07/2024,08:00,17:00,8.00
2,05/07/2024,08:00,17:00,8.00
3,05/07/2024,08:00,17:00,8.00
4,05/07/2024,08:00,17:00,8.00
5,05/07/2024,08:00,17:00,8.00
6,05/07/2024,08:00,17:00,8.00
7,05/07/2024,08:00,17:00,8.00
8,05/07/2024,08:00,17:00,8.00
9,05/07/2024,08:00,17:00,8.00
10,05/07/2024,08:00,17:00,8.00
11,05/07/2024,08:00,17:00,8.00
12,05/07/2024,08:00,17:00,8.00
13,05/07/2024,08:00,17:00,8.00
14,05/07/2024,08:00,17:00,8.00
15,05/07/2024,08:00,17:00,8.00
16,05/07/2024,08:00,17:00,8.00
17,05/07/2024,08:00,17:00,8.00
18,05/07/2024,08:00,17:00,8.00
19,05/07/2024,08:00,17:00,8.00
20,05/07/2024,08:00,17:00,8.00
21,05/07/2024,08:00,17:00,8.00
22,05/07/2024,08:00,17:00,8.00
23,05/07/2024,08:00,17:00,8.00
24,05/07/2024,08:00,17:00,8.00
25,05/07/2024,08:00,18:19,9.32
26,05/07/2024,08:00,17:00,8.00
27,05/07/2024,08:00,17:00,8.00
28,05/07/2024,08:00,17:00,8.00
1,05/08/2024,08:00,17:00,8.00
2,05/08/2024,08:00,17:00,8.00
3,05/08/2024,08:00,17:00,8.00
4,05/08/2024,08:00,17:00,8.00
5,05/08/2024,08:00,17:00,8.00
6,05/08/2024,08:00,17:00,8.00
7,05/08/2024,08:00,17:18,8.30
8,05/08/2024,08:00,17:00,8.00
9,05/08/2024,08:00,18:43,9.72
10,05/08/2024,08:00,17:00,8.00
11,05/08/2024,08:00,17:00,8.00
12,05/08/2024,08:00,17:00,8.00
13,05/08/2024,08:00,17:00,8.00
14,05/08/2024,08:00,17:00,8.00
15,05/08/2024,08:00,17:00,8.00
17,05/08/2024,08:00,17:00,8.00
18,05/08/2024,08:00,17:00,8.00
19,05/08/2024,08:00,17:00,8.00
20,05/08/2024,08:00,17:00,8.00
21,05/08/2024,08:00,17:00,8.00
22,05/08/2024,08:00,17:00,8.00
23,05/08/2024,08:00,17:00,8.00
24,05/08/2024,08:00,17:00,8.00
25,05/08/2024,08:00,17:00,8.00
26,05/08/2024,08:00,17:00,8.00
27,05/08/2024,08:00,18:03,9.05
28,05/08/2024,08:00,17:00,8.00
1,05/09/2024,08:00,17:00,8.00
3,05/09/2024,08:00,17:00,8.00
4,05/09/2024,08:00,17:00,8.00
5,05/09/2024,08:00,17:00,8.00
6,05/09/2024,08:00,17:00,8.00
7,05/09/2024,08:00,17:00,8.00
8,05/09/2024,08:00,17:00,8.00
9,05/09/2024,08:00,17:00,8.00
10,05/09/2024,08:00,17:00,8.00
11,05/09/2024,08:00,17:00,8.00
12,05/09/2024,08:00,17:00,8.00
14,05/09/2024,08:00,17:00,8.00
15,05/09/2024,08:00,17:00,8.00
16,05/09/2024,08:00,17:00,8.00
17,05/09/2024,08:00,17:00,8.00
18,05/09/2024,08:00,17:00,8.00
19,05/09/2024,08:00,17:00,8.00
20,05/09/2024,08:00,17:00,8.00
21,05/09/2024,08:00,17:00,8.00
22,05/09/2024,08:00,17:00,8.00
24,05/09/2024,08:00,17:00,8.00
25,05/09/2024,08:00,17:00,8.00
26,05/09/2024,08:00,17:00,8.00
27,05/09/2024,08:00,17:00,8.00
28,05/09/2024,08:00,17:00,8.00
1,05/10/2024,08:00,17:00,8.00
2,05/10/2024,08:00,17:00,8.00
3,05/10/2024,08:00,17:00,8.00
4,05/10/2024,08:00,17:00,8.00
5,05/10/2024,08:00,17:00,8.00
6,05/10/2024,08:00,17:00,8.00
7,05/10/2024,08:00,17:00,8.00
8,05/10/2024,08:00,17:00,8.00
9,05/10/2024,08:00,17:00,8.00
10,05/10/2024,08:00,17:00,8.00
11,05/10/2024,08:00,17:00,8.00
12,05/10/2024,08:00,17:00,8.00
13,05/10/2024,08:00,17:00,8.00
14,05/10/2024,08:00,17:00,8.00
15,05/10/2024,08:00,18:04,9.07
17,05/10/2024,08:00,17:00,8.00
18,05/10/2024,08:00,17:00,8.00
20,05/10/2024,08:00,17:00,8.00
21,05/10/2024,08:00,17:00,8.00
22,05/10/2024,08:00,17:00,8.00
23,05/10/2024,08:00,17:00,8.00
24,05/10/2024,08:00,17:00,8.00
25,05/10/2024,08:00,17:00,8.00
26,05/10/2024,08:00,17:00,8.00
27,05/10/2024,08:00,17:00,8.00
28,05/10/2024,08:00,17:00,8.00
1,05/11/2024,08:00,17:57,8.95
2,05/11/2024,08:00,17:00,8.00
4,05/11/2024,08:00,17:00,8.00
5,05/11/2024,08:00,17:00,8.00
6,05/11/2024,08:00,17:00,8.00
7,05/11/2024,08:00,17:00,8.00
8,05/11/2024,08:00,17:00,8.00
10,05/11/2024,08:00,18:29,9.48
11,05/11/2024,08:00,17:00,8.00
12,05/11/2024,08:00,17:00,8.00
13,05/11/2024,08:00,17:55,8.92
14,05/11/2024,08:00,17:00,8.00
15,05/11/2024,08:00,17:00,8.00
16,05/11/2024,08:00,17:00,8.00
17,05/11/2024,08:00,17:00,8.00
19,05/11/2024,08:00,17:21,8.35
20,05/11/2024,08:00,17:00,8.00
21,05/11/2024,08:00,17:54,8.90
22,05/11/2024,08:00,17:00,8.00
23,05/11/2024,08:00,17:00,8.00
24,05/11/2024,08:00,17:00,8.00
25,05/11/2024,08:00,17:00,8.00
26,05/11/2024,08:00,17:00,8.00
27,05/11/2024,08:00,17:00,8.00
28,05/11/2024,08:00,17:00,8.00
1,05/12/2024,08:00,17:00,8.00
2,05/12/2024,08:00,17:20,8.33
4,05/12/2024,08:00,17:00,8.00
5,05/12/2024,08:00,17:00,8.00
6,05/12/2024,08:00,17:00,8.00
7,05/12/2024,08:00,17:00,8.00
8,05/12/2024,08:00,17:00,8.00
9,05/12/2024,08:00,17:00,8.00
10,05/12/2024,08:00,17:00,8.00
12,05/12/2024,08:00,17:00,8.00
13,05/12/2024,08:00,17:00,8.00
14,05/12/2024,08:00,18:55,9.92
15,05/12/2024,08:00,17:00,8.00
16,05/12/2024,08:00,17:00,8.00
17,05/12/2024,08:00,17:00,8.00
19,05/12/2024,08:00,17:00,8.00
20,05/12/2024,08:00,17:00,8.00
21,05/12/2024,08:00,17:00,8.00
22,05/12/2024,08:00,17:00,8.00
23,05/12/2024,08:00,17:00,8.00
25,05/12/2024,08:00,17:00,8.00
26,05/12/2024,08:00,18:10,9.17
27,05/12/2024,08:00,17:00,8.00
28,05/12/2024,08:00,17:00,8.00
1,05/13/2024,08:00,17:00,8.00
2,05/13/2024,08:00,17:00,8.00
3,05/13/2024,08:00,17:00,8.00
4,05/13/2024,08:00,17:00,8.00
6,05/13/2024,08:00,17:00,8.00
7,05/13/2024,08:00,17:00,8.00
8,05/13/2024,08:00,17:00,8.00
10,05/13/2024,08:00,17:00,8.00
11,05/13/2024,08:00,17:00,8.00
13,05/13/2024,08:00,17:00,8.00
15,05/13/2024,08:00,17:00,8.00
16,05/13/2024,08:00,17:00,8.00
17,05/13/2024,08:00,17:00,8.00
18,05/13/2024,08:00,17:00,8.00
20,05/13/2024,08:00,17:00,8.00
21,05/13/2024,08:00,17:00,8.00
22,05/13/2024,08:00,17:00,8.00
23,05/13/2024,08:00,17:00,8.00
24,05/13/2024,08:00,17:29,8.48
25,05/13/2024,08:00,17:00,8.00
26,05/13/2024,08:00,17:00,8.00
27,05/13/2024,08:00,18:59,9.98
28,05/13/2024,08:00,17:19,8.32
1,05/14/2024,08:00,17:00,8.00
3,05/14/2024,08:00,17:00,8.00
5,05/14/2024,08:00,17:00,8.00
6,05/14/2024,08:00,17:00,8.00
7,05/14/2024,08:00,17:00,8.00
8,05/14/2024,08:00,17:00,8.00
9,05/14/2024,08:00,17:00,8.00
10,05/14/2024,08:00,17:00,8.00
12,05/14/2024,08:00,17:00,8.00
13,05/14/2024,08:00,17:00,8.00
14,05/14/2024,08:00,17:00,8.00
15,05/14/2024,08:00,17:00,8.00
16,05/14/2024,08:00,17:00,8.00
18,05/14/2024,08:00,17:00,8.00
19,05/14/2024,08:00,17:00,8.00
20,05/14/2024,08:00,17:00,8.00
21,05/14/2024,08:00,17:00,8.00
22,05/14/2024,08:00,17:00,8.00
23,05/14/2024,08:00,17:00,8.00
24,05/14/2024,08:00,17:00,8.00
25,05/14/2024,08:00,17:54,8.90
26,05/14/2024,08:00,17:00,8.00
27,05/14/2024,08:00,17:06,8.10
28,05/14/2024,08:00,17:00,8.00
1,05/15/2024,08:00,17:00,8.00
2,05/15/2024,08:00,17:00,8.00
4,05/15/2024,08:00,17:00,8.00
5,05/15/2024,08:00,17:00,8.00
6,05/15/2024,08:00,17:00,8.00
7,05/15/2024,08:00,17:00,8.00
8,05/15/2024,08:00,17:00,8.00
9,05/15/2024,08:00,17:00,8.00
10,05/15/2024,08:00,17:00,8.00
11,05/15/2024,08:00,17:00,8.00
13,05/15/2024,08:00,17:00,8.00
14,05/15/2024,08:00,17:00,8.00
15,05/15/2024,08:00,17:00,8.00
16,05/15/2024,08:00,18:25,9.42
17,05/15/2024,08:00,17:00,8.00
18,05/15/2024,08:00,17:00,8.00
19,05/15/2024,08:00,17:00,8.00
20,05/15/2024,08:00,17:00,8.00
21,05/15/2024,08:00,17:00,8.00
23,05/15/2024,08:00,17:00,8.00
24,05/15/2024,08:00,17:00,8.00
25,05/15/2024,08:00,17:00,8.00
26,05/15/2024,08:00,17:00,8.00
27,05/15/2024,08:00,17:00,8.00
28,05/15/2024,08:00,17:00,8.00
