EmployeeID,Date,TimeIn,TimeOut,HoursWorked
1,03/04/2024,08:00,17:00,8.00
2,03/04/2024,08:00,17:00,8.00
3,03/04/2024,08:00,17:00,8.00
4,03/04/2024,08:00,17:00,8.00
5,03/04/2024,00:00,00:00,0.00
6,03/04/2024,08:00,17:00,8.00
7,03/04/2024,08:00,17:00,8.00
8,03/04/2024,08:00,17:38,8.63
9,03/04/2024,08:00,17:00,8.00
10,03/04/2024,08:00,17:00,8.00
11,03/04/2024,08:00,17:00,8.00
12,03/04/2024,08:00,17:00,8.00
13,03/04/2024,08:00,08:00,0.00
14,03/04/2024,08:00,17:00,8.00
15,03/04/2024,00:00,00:00,0.00
16,03/04/2024,00:00,00:00,0.00
17,03/04/2024,08:00,17:00,8.00
18,03/04/2024,08:00,17:00,8.00
19,03/04/2024,08:00,17:00,8.00
20,03/04/2024,08:00,17:00,8.00
21,03/04/2024,08:00,17:00,8.00
22,03/04/2024,08:00,17:00,8.00
23,03/04/2024,00:00,00:00,0.00
24,03/04/2024,08:00,17:00,8.00
25,03/04/2024,08:00,17:00,8.00
26,03/04/2024,08:00,18:27,9.45
27,03/04/2024,08:00,17:00,8.00
28,03/04/2024,08:00,17:00,8.00
1,03/05/2024,08:00,17:00,8.00
2,03/05/2024,08:00,17:00,8.00
3,03/05/2024,08:00,17:00,8.00
4,03/05/2024,08:00,17:00,8.00
5,03/05/2024,08:00,17:00,8.00
6,03/05/2024,08:00,17:00,8.00
7,03/05/2024,08:00,17:00,8.00
8,03/05/2024,00:00,00:00,0.00
9,03/05/2024,08:00,17:00,8.00
10,03/05/2024,08:00,17:00,8.00
11,03/05/2024,08:00,17:00,8.00
12,03/05/2024,08:00,17:00,8.00
13,03/05/2024,08:00,17:00,8.00
14,03/05/2024,08:00,17:00,8.00
15,03/05/2024,08:00,17:00,8.00
16,03/05/2024,08:00,08:00,0.00
17,03/05/2024,08:00,17:00,8.00
18,03/05/2024,08:00,17:00,8.00
19,03/05/2024,08:00,17:00,8.00
20,03/05/2024,08:00,17:00,8.00
21,03/05/2024,08:00,17:00,8.00
22,03/05/2024,08:00,17:00,8.00
23,03/05/2024,08:00,17:00,8.00
24,03/05/2024,08:00,17:00,8.00
25,03/05/2024,08:00,17:00,8.00
26,03/05/2024,08:00,17:00,8.00
27,03/05/2024,00:00,00:00,0.00
28,03/05/2024,08:00,17:00,8.00
1,03/06/2024,08:00,17:00,8.00
2,03/06/2024,08:00,17:00,8.00
3,03/06/2024,08:00,17:00,8.00
4,03/06/2024,08:00,17:58,8.97
5,03/06/2024,00:00,00:00,0.00
6,03/06/2024,08:00,17:00,8.00
7,03/06/2024,08:00,17:00,8.00
8,03/06/2024,08:00,17:00,8.00
9,03/06/2024,08:00,17:00,8.00
10,03/06/2024,08:00,17:00,8.00
11,03/06/2024,08:00,17:00,8.00
12,03/06/2024,00:00,00:00,0.00
13,03/06/2024,08:00,18:17,9.28
14,03/06/2024,08:00,17:00,8.00
15,03/06/2024,08:00,17:00,8.00
16,03/06/2024,08:00,17:00,8.00
17,03/06/2024,08:00,17:00,8.00
18,03/06/2024,08:00,17:00,8.00
19,03/06/2024,08:00,08:00,0.00
20,03/06/2024,08:00,17:00,8.00
21,03/06/2024,08:00,18:09,9.15
22,03/06/2024,08:00,17:00,8.00
23,03/06/2024,08:00,08:00,0.00
24,03/06/2024,08:00,17:00,8.00
25,03/06/2024,08:00,17:00,8.00
26,03/06/2024,08:00,17:00,8.00
27,03/06/2024,08:00,17:00,8.00
28,03/06/2024,08:00,17:01,8.02
1,03/07/2024,08:00,17:44,8.73
2,03/07/2024,08:00,08:00,0.00
3,03/07/2024,08:00,17:00,8.00
4,03/07/2024,08:00,17:00,8.00
5,03/07/2024,00:00,00:00,0.00
6,03/07/2024,08:00,17:00,8.00
7,03/07/2024,08:00,17:00,8.00
8,03/07/2024,08:00,17:06,8.10
9,03/07/2024,08:00,17:00,8.00
10,03/07/2024,08:00,17:00,8.00
11,03/07/2024,08:00,17:00,8.00
12,03/07/2024,08:00,17:00,8.00
13,03/07/2024,08:00,17:00,8.00
14,03/07/2024,08:00,17:00,8.00
15,03/07/2024,08:00,17:00,8.00
16,03/07/2024,08:00,08:00,0.00
17,03/07/2024,08:00,17:00,8.00
18,03/07/2024,08:00,17:00,8.00
19,03/07/2024,08:00,17:00,8.00
20,03/07/2024,08:00,17:00,8.00
21,03/07/2024,08:00,17:00,8.00
22,03/07/2024,00:00,00:00,0.00
23,03/07/2024,08:00,17:00,8.00
24,03/07/2024,08:00,17:00,8.00
25,03/07/2024,08:00,17:00,8.00
26,03/07/2024,08:00,17:00,8.00
27,03/07/2024,08:00,08:00,0.00
28,03/07/2024,08:00,17:00,8.00
1,03/08/2024,08:00,17:00,8.00
2,03/08/2024,08:00,17:00,8.00
3,03/08/2024,08:00,17:00,8.00
4,03/08/2024,08:00,17:00,8.00
5,03/08/2024,08:00,17:00,8.00
6,03/08/2024,08:00,17:00,8.00
7,03/08/2024,08:00,08:00,0.00
8,03/08/2024,08:00,17:00,8.00
9,03/08/2024,08:00,17:00,8.00
10,03/08/2024,08:00,17:00,8.00
11,03/08/2024,08:00,17:00,8.00
12,03/08/2024,00:00,00:00,0.00
13,03/08/2024,08:00,17:00,8.00
14,03/08/2024,08:00,17:00,8.00
15,03/08/2024,08:00,08:00,0.00
16,03/08/2024,08:00,17:00,8.00
17,03/08/2024,08:00,17:00,8.00
18,03/08/2024,08:00,17:00,8.00
19,03/08/2024,08:00,17:04,8.07
20,03/08/2024,08:00,17:00,8.00
21,03/08/2024,00:00,00:00,0.00
22,03/08/2024,08:00,18:04,9.07
23,03/08/2024,08:00,17:00,8.00
24,03/08/2024,08:00,17:00,8.00
25,03/08/2024,08:00,17:00,8.00
26,03/08/2024,08:00,17:00,8.00
27,03/08/2024,08:00,17:00,8.00
28,03/08/2024,08:00,17:00,8.00
1,03/09/2024,08:00,17:00,8.00
2,03/09/2024,08:00,17:00,8.00
3,03/09/2024,08:00,17:00,8.00
4,03/09/2024,08:00,08:00,0.00
5,03/09/2024,08:00,17:00,8.00
6,03/09/2024,08:00,17:00,8.00
7,03/09/2024,08:00,17:00,8.00
8,03/09/2024,08:00,17:00,8.00
9,03/09/2024,00:00,00:00,0.00
10,03/09/2024,08:00,18:38,9.63
11,03/09/2024,08:00,17:00,8.00
12,03/09/2024,08:00,17:00,8.00
13,03/09/2024,08:00,17:00,8.00
14,03/09/2024,08:00,17:00,8.00
15,03/09/2024,08:00,17:00,8.00
16,03/09/2024,08:00,17:00,8.00
17,03/09/2024,08:00,17:00,8.00
18,03/09/2024,08:00,17:00,8.00
19,03/09/2024,08:00,17:00,8.00
20,03/09/2024,08:00,08:00,0.00
21,03/09/2024,08:00,17:00,8.00
22,03/09/2024,08:00,17:00,8.00
23,03/09/2024,08:00,08:00,0.00
24,03/09/2024,08:00,17:00,8.00
25,03/09/2024,08:00,17:00,8.00
26,03/09/2024,08:00,17:00,8.00
27,03/09/2024,08:00,17:00,8.00
28,03/09/2024,08:00,17:00,8.00
1,03/10/2024,08:00,17:00,8.00
2,03/10/2024,08:00,17:00,8.00
3,03/10/2024,08:00,17:00,8.00
4,03/10/2024,08:00,17:00,8.00
5,03/10/2024,08:00,17:00,8.00
6,03/10/2024,08:00,17:00,8.00
7,03/10/2024,08:00,17:00,8.00
8,03/10/2024,08:00,17:23,8.38
9,03/10/2024,08:00,18:30,9.50
10,03/10/2024,08:00,08:00,0.00
11,03/10/2024,08:00,17:00,8.00
12,03/10/2024,08:00,17:00,8.00
13,03/10/2024,08:00,17:00,8.00
14,03/10/2024,08:00,17:00,8.00
15,03/10/2024,08:00,08:00,0.00
16,03/10/2024,08:00,17:00,8.00
17,03/10/2024,08:00,17:00,8.00
18,03/10/2024,08:00,17:00,8.00
19,03/10/2024,08:00,17:00,8.00
20,03/10/2024,00:00,00:00,0.00
21,03/10/2024,08:00,17:00,8.00
22,03/10/2024,08:00,17:00,8.00
23,03/10/2024,08:00,17:00,8.00
24,03/10/2024,08:00,17:00,8.00
25,03/10/2024,08:00,17:00,8.00
26,03/10/2024,08:00,17:00,8.00
27,03/10/2024,08:00,17:00,8.00
28,03/10/2024,08:00,17:00,8.00
1,03/11/2024,08:00,17:00,8.00
2,03/11/2024,08:00,17:00,8.00
3,03/11/2024,00:00,00:00,0.00
4,03/11/2024,08:00,17:00,8.00
5,03/11/2024,08:00,17:00,8.00
6,03/11/2024,08:00,17:00,8.00
7,03/11/2024,08:00,08:00,0.00
8,03/11/2024,08:00,17:00,8.00
9,03/11/2024,08:00,17:00,8.00
10,03/11/2024,08:00,17:00,8.00
11,03/11/2024,08:00,19:00,10.00
12,03/11/2024,08:00,17:00,8.00
13,03/11/2024,08:00,18:40,9.67
14,03/11/2024,08:00,17:00,8.00
15,03/11/2024,08:00,17:00,8.00
16,03/11/2024,08:00,17:00,8.00
17,03/11/2024,08:00,17:00,8.00
18,03/11/2024,08:00,17:00,8.00
19,03/11/2024,08:00,17:00,8.00
20,03/11/2024,08:00,08:00,0.00
21,03/11/2024,00:00,00:00,0.00
22,03/11/2024,08:00,17:00,8.00
23,03/11/2024,08:00,17:00,8.00
24,03/11/2024,08:00,17:00,8.00
25,03/11/2024,00:00,00:00,0.00
26,03/11/2024,08:00,17:00,8.00
27,03/11/2024,08:00,17:00,8.00
28,03/11/2024,08:00,17:00,8.00
1,03/12/2024,08:00,17:00,8.00
2,03/12/2024,08:00,17:00,8.00
3,03/12/2024,08:00,17:00,8.00
4,03/12/2024,08:00,17:00,8.00
5,03/12/2024,08:00,17:00,8.00
6,03/12/2024,08:00,08:00,0.00
7,03/12/2024,00:00,00:00,0.00
8,03/12/2024,08:00,17:00,8.00
9,03/12/2024,08:00,17:00,8.00
10,03/12/2024,08:00,17:00,8.00
11,03/12/2024,00:00,00:00,0.00
12,03/12/2024,08:00,17:14,8.23
13,03/12/2024,08:00,17:00,8.00
14,03/12/2024,08:00,08:00,0.00
15,03/12/2024,08:00,17:00,8.00
16,03/12/2024,08:00,17:00,8.00
17,03/12/2024,08:00,18:23,9.38
18,03/12/2024,08:00,17:00,8.00
19,03/12/2024,08:00,17:00,8.00
20,03/12/2024,08:00,17:00,8.00
21,03/12/2024,08:00,17:00,8.00
22,03/12/2024,08:00,08:00,0.00
23,03/12/2024,00:00,00:00,0.00
24,03/12/2024,08:00,17:00,8.00
25,03/12/2024,08:00,08:00,0.00
26,03/12/2024,08:00,18:17,9.28
27,03/12/2024,08:00,17:00,8.00
28,03/12/2024,08:00,17:00,8.00
1,03/13/2024,08:00,17:00,8.00
2,03/13/2024,08:00,17:00,8.00
3,03/13/2024,08:00,17:14,8.23
4,03/13/2024,00:00,00:00,0.00
5,03/13/2024,08:00,08:00,0.00
6,03/13/2024,08:00,17:00,8.00
7,03/13/2024,08:00,17:00,8.00
8,03/13/2024,08:00,17:00,8.00
9,03/13/2024,08:00,17:00,8.00
10,03/13/2024,08:00,17:00,8.00
11,03/13/2024,08:00,17:00,8.00
12,03/13/2024,08:00,17:42,8.70
13,03/13/2024,08:00,17:00,8.00
14,03/13/2024,08:00,17:00,8.00
15,03/13/2024,00:00,00:00,0.00
16,03/13/2024,08:00,17:00,8.00
17,03/13/2024,08:00,17:00,8.00
18,03/13/2024,08:00,08:00,0.00
19,03/13/2024,08:00,17:00,8.00
20,03/13/2024,00:00,00:00,0.00
21,03/13/2024,08:00,17:00,8.00
22,03/13/2024,08:00,17:00,8.00
23,03/13/2024,08:00,17:00,8.00
24,03/13/2024,00:00,00:00,0.00
25,03/13/2024,08:00,17:00,8.00
26,03/13/2024,08:00,17:00,8.00
27,03/13/2024,08:00,17:00,8.00
28,03/13/2024,08:00,17:00,8.00
1,03/14/2024,08:00,17:00,8.00
2,03/14/2024,08:00,18:18,9.30
3,03/14/2024,08:00,17:00,8.00
4,03/14/2024,08:00,08:00,0.00
5,03/14/2024,00:00,00:00,0.00
6,03/14/2024,08:00,17:00,8.00
7,03/14/2024,00:00,00:00,0.00
8,03/14/2024,08:00,17:00,8.00
9,03/14/2024,08:00,17:00,8.00
10,03/14/2024,08:00,17:00,8.00
11,03/14/2024,08:00,17:00,8.00
12,03/14/2024,08:00,17:00,8.00
13,03/14/2024,08:00,17:00,8.00
14,03/14/2024,08:00,08:00,0.00
15,03/14/2024,08:00,17:00,8.00
16,03/14/2024,08:00,17:00,8.00
17,03/14/2024,08:00,17:00,8.00
18,03/14/2024,08:00,17:00,8.00
19,03/14/2024,08:00,08:00,0.00
20,03/14/2024,08:00,17:00,8.00
21,03/14/2024,08:00,17:00,8.00
22,03/14/2024,08:00,17:00,8.00
23,03/14/2024,00:00,00:00,0.00
24,03/14/2024,08:00,17:00,8.00
25,03/14/2024,08:00,17:00,8.00
26,03/14/2024,08:00,17:00,8.00
27,03/14/2024,08:00,17:00,8.00
28,03/14/2024,08:00,17:00,8.00
1,03/15/2024,08:00,17:00,8.00
2,03/15/2024,08:00,17:00,8.00
3,03/15/2024,08:00,17:00,8.00
4,03/15/2024,08:00,17:00,8.00
5,03/15/2024,08:00,17:00,8.00
6,03/15/2024,08:00,17:00,8.00
7,03/15/2024,00:00,00:00,0.00
8,03/15/2024,08:00,08:00,0.00
9,03/15/2024,08:00,17:00,8.00
10,03/15/2024,08:00,17:00,8.00
11,03/15/2024,08:00,17:00,8.00
12,03/15/2024,08:00,17:00,8.00
13,03/15/2024,08:00,17:00,8.00
14,03/15/2024,08:00,17:00,8.00
15,03/15/2024,08:00,17:00,8.00
16,03/15/2024,08:00,17:00,8.00
17,03/15/2024,08:00,17:00,8.00
18,03/15/2024,08:00,17:00,8.00
19,03/15/2024,08:00,08:00,0.00
20,03/15/2024,08:00,17:00,8.00
21,03/15/2024,08:00,17:00,8.00
22,03/15/2024,08:00,17:43,8.72
23,03/15/2024,08:00,08:00,0.00
24,03/15/2024,08:00,17:00,8.00
25,03/15/2024,08:00,17:00,8.00
26,03/15/2024,08:00,17:00,8.00
27,03/15/2024,08:00,17:00,8.00
28,03/15/2024,08:00,17:00,8.00
